ServiceDate,ServiceID,TOC,StationCode,PlannedArrivalUTC,ActualArrivalUTC,DelayMinutes,RightTimeFlag,To3Flag,To5Flag,CancelledFlag
2024-12-07,S2412070060,TPE,CDF,2024-12-07T19:20:00,2024-12-07T19:20:00,0.0,1,1,1,0
2024-12-07,S2412070061,CTL,OXF,2024-12-07T08:10:00,2024-12-07T08:12:00,2.0,0,1,1,0
2024-12-07,S2412070062,TLK,PMH,2024-12-07T08:39:00,2024-12-07T08:43:00,4.0,0,0,1,0
2024-12-07,S2412070063,LNER,PMH,2024-12-07T23:55:00,2024-12-08T00:01:00,6.0,0,0,0,0
2024-12-07,S2412070064,GWR,EUS,2024-12-07T23:29:00,2024-12-07T23:29:00,0.0,1,1,1,0
2024-12-07,S2412070065,CTL,KGX,2024-12-07T21:17:00,2024-12-07T21:17:00,0.0,1,1,1,0
2024-12-07,S2412070066,LNER,CAM,2024-12-07T08:28:00,2024-12-07T08:32:00,4.0,0,0,1,0
2024-12-07,S2412070067,NTH,INV,2024-12-07T13:20:00,2024-12-07T13:20:00,0.0,1,1,1,0
2024-12-07,S2412070068,TPE,OXF,2024-12-07T14:16:00,2024-12-07T14:17:00,1.0,0,1,1,0
2024-12-07,S2412070069,AVT,NOT,2024-12-07T23:20:00,2024-12-07T23:24:00,4.0,0,0,1,0
2024-12-07,S2412070070,LNER,PMH,2024-12-07T09:43:00,2024-12-07T09:44:00,1.0,0,1,1,0
2024-12-07,S2412070071,EMR,PMH,2024-12-07T10:04:00,2024-12-07T10:04:00,0.0,1,1,1,0
2024-12-07,S2412070072,TPE,SOU,2024-12-07T12:19:00,2024-12-07T12:19:00,0.0,1,1,1,0
2024-12-07,S2412070073,GWR,YRK,2024-12-07T08:21:00,2024-12-07T08:25:00,4.0,0,0,1,0
2024-12-07,S2412070074,AVT,NWI,2024-12-07T23:19:00,2024-12-07T23:27:00,8.0,0,0,0,0
2024-12-07,S2412070075,NTH,DHM,2024-12-07T17:19:00,2024-12-07T17:40:00,21.0,0,0,0,0
2024-12-07,S2412070076,CTL,PAD,2024-12-07T23:11:00,2024-12-07T23:11:00,0.0,1,1,1,0
2024-12-07,S2412070077,TPE,BNM,2024-12-07T05:06:00,2024-12-07T05:11:00,5.0,0,0,1,0
2024-12-07,S2412070078,TPE,KGX,2024-12-07T08:25:00,2024-12-07T08:28:00,3.0,0,1,1,0
2024-12-07,S2412070079,TLK,OXF,2024-12-07T10:00:00,2024-12-07T10:03:00,3.0,0,1,1,0
2024-12-07,S2412070080,AVT,BNM,2024-12-07T11:33:00,2024-12-07T11:39:00,6.0,0,0,0,0
2024-12-07,S2412070081,CTL,CDF,2024-12-07T11:32:00,2024-12-07T11:48:00,16.0,0,0,0,0
2024-12-07,S2412070082,CTL,KGX,2024-12-07T12:40:00,2024-12-07T12:44:00,4.0,0,0,1,0
2024-12-07,S2412070083,TLK,INV,2024-12-07T06:34:00,2024-12-07T06:36:00,2.0,0,1,1,0
2024-12-07,S2412070084,TLK,KGX,2024-12-07T10:31:00,2024-12-07T10:31:00,0.0,1,1,1,0
2024-12-07,S2412070085,TLK,NCL,2024-12-07T19:17:00,2024-12-07T19:22:00,5.0,0,0,1,0
2024-12-07,S2412070086,NTH,LDS,2024-12-07T10:17:00,2024-12-07T10:21:00,4.0,0,0,1,0
2024-12-07,S2412070087,CTL,SOU,2024-12-07T06:13:00,2024-12-07T06:14:00,1.0,0,1,1,0
2024-12-07,S2412070088,NTH,DHM,2024-12-07T16:10:00,2024-12-07T16:10:00,0.0,1,1,1,0
2024-12-07,S2412070089,LNER,KGX,2024-12-07T14:23:00,2024-12-07T14:25:00,2.0,0,1,1,0
2024-12-07,S2412070090,EMR,CAM,2024-12-07T09:14:00,2024-12-07T09:14:00,0.0,1,1,1,0
2024-12-07,S2412070091,LNER,KGX,2024-12-07T08:21:00,2024-12-07T08:29:00,8.0,0,0,0,0
2024-12-07,S2412070092,EMR,LDS,2024-12-07T15:00:00,2024-12-07T15:04:00,4.0,0,0,1,0
2024-12-07,S2412070093,TPE,INV,2024-12-07T05:52:00,2024-12-07T05:52:00,0.0,1,1,1,0
2024-12-07,S2412070094,NTH,PMH,2024-12-07T06:53:00,2024-12-07T06:54:00,1.0,0,1,1,0
2024-12-07,S2412070095,TLK,SOU,2024-12-07T16:57:00,2024-12-07T17:01:00,4.0,0,0,1,0
2024-12-07,S2412070096,LNER,KGX,2024-12-07T22:26:00,2024-12-07T22:27:00,1.0,0,1,1,0
2024-12-07,S2412070097,TPE,YRK,2024-12-07T22:21:00,2024-12-07T22:24:00,3.0,0,1,1,0
2024-12-07,S2412070098,NTH,CDF,2024-12-07T12:57:00,2024-12-07T12:59:00,2.0,0,1,1,0
2024-12-07,S2412070099,TLK,BNM,2024-12-07T05:26:00,2024-12-07T05:29:00,3.0,0,1,1,0
2024-12-07,S2412070100,TPE,CDF,2024-12-07T09:53:00,2024-12-07T09:57:00,4.0,0,0,1,0
2024-12-07,S2412070101,CTL,ABW,2024-12-07T12:18:00,2024-12-07T12:19:00,1.0,0,1,1,0
2024-12-07,S2412070102,GWR,PMH,2024-12-07T09:10:00,2024-12-07T09:10:00,0.0,1,1,1,0
2024-12-07,S2412070103,CTL,ABW,2024-12-07T21:11:00,2024-12-07T21:14:00,3.0,0,1,1,0
2024-12-07,S2412070104,LNER,LDS,2024-12-07T20:03:00,2024-12-07T20:04:00,1.0,0,1,1,0
2024-12-07,S2412070105,GWR,DHM,2024-12-07T23:51:00,2024-12-07T23:52:00,1.0,0,1,1,0
2024-12-07,S2412070106,NTH,BNM,2024-12-07T16:00:00,2024-12-07T16:00:00,0.0,1,1,1,0
2024-12-07,S2412070107,LNER,EDB,2024-12-07T15:51:00,2024-12-07T15:52:00,1.0,0,1,1,0
2024-12-07,S2412070108,CTL,INV,2024-12-07T06:15:00,2024-12-07T06:15:00,0.0,1,1,1,0
2024-12-07,S2412070109,GWR,GLC,2024-12-07T06:27:00,2024-12-07T06:28:00,1.0,0,1,1,0
2024-12-07,S2412070110,LNER,BRS,2024-12-07T10:57:00,2024-12-07T10:59:00,2.0,0,1,1,0
2024-12-07,S2412070111,GWR,RDG,2024-12-07T17:18:00,2024-12-07T17:20:00,2.0,0,1,1,0
2024-12-07,S2412070112,AVT,SOU,2024-12-07T20:46:00,2024-12-07T20:46:00,0.0,1,1,1,0
2024-12-08,S2412080000,CTL,MAN,2024-12-08T19:46:00,2024-12-08T19:49:00,3.0,0,1,1,0
2024-12-08,S2412080001,LNER,RDG,2024-12-08T23:21:00,2024-12-08T23:21:00,0.0,1,1,1,0
2024-12-08,S2412080002,AVT,CDF,2024-12-08T06:50:00,2024-12-08T06:50:00,0.0,1,1,1,0
2024-12-08,S2412080003,CTL,BTN,2024-12-08T19:36:00,2024-12-08T19:37:00,1.0,0,1,1,0
2024-12-08,S2412080004,AVT,MAN,2024-12-08T10:41:00,2024-12-08T10:43:00,2.0,0,1,1,0
2024-12-08,S2412080005,GWR,SOU,2024-12-08T16:40:00,2024-12-08T16:45:00,5.0,0,0,1,0
2024-12-08,S2412080006,NTH,NCL,2024-12-08T23:12:00,2024-12-08T23:13:00,1.0,0,1,1,0
2024-12-08,S2412080007,GWR,NCL,2024-12-08T09:14:00,2024-12-08T09:14:00,0.0,1,1,1,0
2024-12-08,S2412080008,NTH,NOT,2024-12-08T22:25:00,2024-12-08T22:27:00,2.0,0,1,1,0
2024-12-08,S2412080009,GWR,LIV,2024-12-08T17:51:00,2024-12-08T17:57:00,6.0,0,0,0,0
2024-12-08,S2412080010,NTH,INV,2024-12-08T05:18:00,2024-12-08T05:20:00,2.0,0,1,1,0
2024-12-08,S2412080011,TLK,NWI,2024-12-08T11:08:00,2024-12-08T11:08:00,0.0,1,1,1,0
2024-12-08,S2412080012,GWR,GLC,2024-12-08T05:10:00,2024-12-08T05:10:00,0.0,1,1,1,0
2024-12-08,S2412080013,LNER,NWI,2024-12-08T06:41:00,2024-12-08T06:41:00,0.0,1,1,1,0
2024-12-08,S2412080014,AVT,BRS,2024-12-08T15:49:00,2024-12-08T15:51:00,2.0,0,1,1,0
2024-12-08,S2412080015,TPE,SOU,2024-12-08T23:16:00,2024-12-08T23:19:00,3.0,0,1,1,0
2024-12-08,S2412080016,GWR,PMH,2024-12-08T19:18:00,2024-12-08T19:18:00,0.0,1,1,1,0
2024-12-08,S2412080017,LNER,BNM,2024-12-08T11:51:00,2024-12-08T11:51:00,0.0,1,1,1,0
2024-12-08,S2412080018,GWR,EUS,2024-12-08T07:25:00,2024-12-08T07:28:00,3.0,0,1,1,0
2024-12-08,S2412080019,LNER,BNM,2024-12-08T15:26:00,2024-12-08T15:26:00,0.0,1,1,1,0
2024-12-08,S2412080020,TLK,LDS,2024-12-08T14:51:00,2024-12-08T14:52:00,1.0,0,1,1,0
2024-12-08,S2412080021,LNER,DHM,2024-12-08T11:00:00,2024-12-08T11:00:00,0.0,1,1,1,0
2024-12-08,S2412080022,AVT,OXF,2024-12-08T17:05:00,2024-12-08T17:07:00,2.0,0,1,1,0
2024-12-08,S2412080023,AVT,MAN,2024-12-08T12:28:00,2024-12-08T12:35:00,7.0,0,0,0,0
2024-12-08,S2412080024,NTH,PMH,2024-12-08T14:20:00,2024-12-08T14:23:00,3.0,0,1,1,0
2024-12-08,S2412080025,GWR,NOT,2024-12-08T10:13:00,2024-12-08T10:13:00,0.0,1,1,1,0
2024-12-08,S2412080026,NTH,ABW,2024-12-08T15:41:00,2024-12-08T15:41:00,0.0,1,1,1,0
2024-12-08,S2412080027,GWR,GLC,2024-12-08T09:03:00,2024-12-08T09:05:00,2.0,0,1,1,0
2024-12-08,S2412080028,NTH,NWI,2024-12-08T07:46:00,2024-12-08T07:51:00,5.0,0,0,1,0
2024-12-08,S2412080029,GWR,YRK,2024-12-08T23:16:00,2024-12-08T23:25:00,9.0,0,0,0,0
2024-12-08,S2412080030,AVT,BTN,2024-12-08T06:18:00,,,0,0,0,1
2024-12-08,S2412080031,TPE,CDF,2024-12-08T15:48:00,2024-12-08T15:54:00,6.0,0,0,0,0
2024-12-08,S2412080032,TPE,PAD,2024-12-08T12:58:00,2024-12-08T12:58:00,0.0,1,1,1,0
2024-12-08,S2412080033,AVT,LDS,2024-12-08T18:11:00,2024-12-08T18:13:00,2.0,0,1,1,0
2024-12-08,S2412080034,TPE,NWI,2024-12-08T22:22:00,2024-12-08T22:24:00,2.0,0,1,1,0
2024-12-08,S2412080035,EMR,BTN,2024-12-08T14:31:00,2024-12-08T14:52:00,21.0,0,0,0,0
2024-12-08,S2412080036,LNER,OXF,2024-12-08T14:43:00,2024-12-08T15:04:00,21.0,0,0,0,0
2024-12-08,S2412080037,NTH,NOT,2024-12-08T12:52:00,2024-12-08T12:52:00,0.0,1,1,1,0
2024-12-08,S2412080038,NTH,ABW,2024-12-08T10:20:00,2024-12-08T10:20:00,0.0,1,1,1,0
2024-12-08,S2412080039,EMR,PMH,2024-12-08T23:49:00,2024-12-08T23:49:00,0.0,1,1,1,0
2024-12-08,S2412080040,TLK,GLC,2024-12-08T14:56:00,2024-12-08T14:56:00,0.0,1,1,1,0
2024-12-08,S2412080041,LNER,DHM,2024-12-08T07:39:00,2024-12-08T07:41:00,2.0,0,1,1,0
2024-12-08,S2412080042,LNER,CAM,2024-12-08T19:24:00,2024-12-08T19:25:00,1.0,0,1,1,0
2024-12-08,S2412080043,CTL,INV,2024-12-08T20:31:00,2024-12-08T20:31:00,0.0,1,1,1,0
2024-12-08,S2412080044,GWR,ABW,2024-12-08T05:11:00,2024-12-08T05:12:00,1.0,0,1,1,0
2024-12-08,S2412080045,EMR,NCL,2024-12-08T11:15:00,2024-12-08T11:19:00,4.0,0,0,1,0
2024-12-08,S2412080046,AVT,PAD,2024-12-08T08:01:00,2024-12-08T08:03:00,2.0,0,1,1,0
2024-12-08,S2412080047,TLK,BRS,2024-12-08T13:31:00,2024-12-08T13:37:00,6.0,0,0,0,0
2024-12-08,S2412080048,AVT,CDF,2024-12-08T12:42:00,2024-12-08T12:42:00,0.0,1,1,1,0
2024-12-08,S2412080049,GWR,NWI,2024-12-08T08:41:00,2024-12-08T08:45:00,4.0,0,0,1,0
2024-12-08,S2412080050,LNER,BTN,2024-12-08T20:25:00,2024-12-08T20:29:00,4.0,0,0,1,0
2024-12-08,S2412080051,NTH,EDB,2024-12-08T06:37:00,2024-12-08T06:41:00,4.0,0,0,1,0
2024-12-08,S2412080052,GWR,PAD,2024-12-08T08:25:00,2024-12-08T08:31:00,6.0,0,0,0,0
2024-12-08,S2412080053,EMR,EDB,2024-12-08T19:04:00,2024-12-08T19:04:00,0.0,1,1,1,0
2024-12-08,S2412080054,AVT,NWI,2024-12-08T15:37:00,2024-12-08T15:37:00,0.0,1,1,1,0
2024-12-08,S2412080055,GWR,LIV,2024-12-08T20:16:00,,,0,0,0,1
2024-12-08,S2412080056,LNER,SOU,2024-12-08T10:03:00,2024-12-08T10:03:00,0.0,1,1,1,0
2024-12-08,S2412080057,EMR,BRS,2024-12-08T06:40:00,2024-12-08T06:44:00,4.0,0,0,1,0
2024-12-08,S2412080058,NTH,SOU,2024-12-08T07:14:00,2024-12-08T07:20:00,6.0,0,0,0,0
2024-12-08,S2412080059,TLK,CDF,2024-12-08T22:10:00,2024-12-08T22:15:00,5.0,0,0,1,0
2024-12-08,S2412080060,EMR,YRK,2024-12-08T20:38:00,2024-12-08T20:38:00,0.0,1,1,1,0
2024-12-08,S2412080061,GWR,CDF,2024-12-08T22:32:00,2024-12-08T22:32:00,0.0,1,1,1,0
2024-12-08,S2412080062,LNER,ABW,2024-12-08T17:57:00,2024-12-08T18:22:00,25.0,0,0,0,0
2024-12-08,S2412080063,GWR,YRK,2024-12-08T08:45:00,2024-12-08T08:49:00,4.0,0,0,1,0
2024-12-08,S2412080064,GWR,EUS,2024-12-08T23:50:00,2024-12-08T23:52:00,2.0,0,1,1,0
2024-12-08,S2412080065,AVT,OXF,2024-12-08T06:18:00,2024-12-08T06:19:00,1.0,0,1,1,0
2024-12-08,S2412080066,GWR,DHM,2024-12-08T13:32:00,2024-12-08T13:35:00,3.0,0,1,1,0
2024-12-08,S2412080067,AVT,BTN,2024-12-08T12:59:00,2024-12-08T12:59:00,0.0,1,1,1,0
2024-12-08,S2412080068,CTL,CAM,2024-12-08T10:47:00,2024-12-08T10:49:00,2.0,0,1,1,0
2024-12-08,S2412080069,GWR,ABW,2024-12-08T15:38:00,2024-12-08T15:38:00,0.0,1,1,1,0
2024-12-08,S2412080070,TPE,PMH,2024-12-08T05:08:00,2024-12-08T05:08:00,0.0,1,1,1,0
2024-12-08,S2412080071,LNER,DHM,2024-12-08T07:45:00,2024-12-08T07:47:00,2.0,0,1,1,0
2024-12-08,S2412080072,NTH,DHM,2024-12-08T12:33:00,2024-12-08T12:33:00,0.0,1,1,1,0
2024-12-08,S2412080073,TPE,PMH,2024-12-08T14:26:00,2024-12-08T14:26:00,0.0,1,1,1,0
2024-12-08,S2412080074,TLK,INV,2024-12-08T14:46:00,2024-12-08T14:46:00,0.0,1,1,1,0
2024-12-08,S2412080075,GWR,CAM,2024-12-08T17:45:00,2024-12-08T17:47:00,2.0,0,1,1,0
2024-12-08,S2412080076,EMR,KGX,2024-12-08T06:53:00,2024-12-08T06:55:00,2.0,0,1,1,0
2024-12-08,S2412080077,NTH,INV,2024-12-08T23:42:00,2024-12-08T23:48:00,6.0,0,0,0,0
2024-12-08,S2412080078,NTH,PAD,2024-12-08T17:34:00,2024-12-08T17:42:00,8.0,0,0,0,0
2024-12-08,S2412080079,TPE,EDB,2024-12-08T23:57:00,2024-12-08T23:57:00,0.0,1,1,1,0
2024-12-08,S2412080080,CTL,CAM,2024-12-08T12:31:00,2024-12-08T12:31:00,0.0,1,1,1,0
2024-12-08,S2412080081,NTH,BRS,2024-12-08T10:10:00,2024-12-08T10:11:00,1.0,0,1,1,0
2024-12-09,S2412090000,LNER,ABW,2024-12-09T10:21:00,2024-12-09T10:21:00,0.0,1,1,1,0
2024-12-09,S2412090001,NTH,NOT,2024-12-09T19:40:00,2024-12-09T19:40:00,0.0,1,1,1,0
2024-12-09,S2412090002,EMR,SOU,2024-12-09T11:03:00,2024-12-09T11:05:00,2.0,0,1,1,0
2024-12-09,S2412090003,CTL,EDB,2024-12-09T23:15:00,2024-12-09T23:17:00,2.0,0,1,1,0
2024-12-09,S2412090004,GWR,BTN,2024-12-09T22:29:00,2024-12-09T22:48:00,19.0,0,0,0,0
2024-12-09,S2412090005,GWR,PAD,2024-12-09T12:54:00,2024-12-09T12:54:00,0.0,1,1,1,0
2024-12-09,S2412090006,NTH,SOU,2024-12-09T15:12:00,2024-12-09T15:12:00,0.0,1,1,1,0
2024-12-09,S2412090007,CTL,RDG,2024-12-09T11:47:00,2024-12-09T11:49:00,2.0,0,1,1,0
2024-12-09,S2412090008,LNER,EUS,2024-12-09T12:45:00,2024-12-09T12:46:00,1.0,0,1,1,0
2024-12-09,S2412090009,CTL,NOT,2024-12-09T11:30:00,2024-12-09T11:30:00,0.0,1,1,1,0
2024-12-09,S2412090010,NTH,BRS,2024-12-09T21:49:00,2024-12-09T21:49:00,0.0,1,1,1,0
2024-12-09,S2412090011,NTH,LIV,2024-12-09T06:29:00,2024-12-09T06:34:00,5.0,0,0,1,0
2024-12-09,S2412090012,LNER,BTN,2024-12-09T23:33:00,2024-12-09T23:33:00,0.0,1,1,1,0
2024-12-09,S2412090013,EMR,LDS,2024-12-09T19:57:00,2024-12-09T19:58:00,1.0,0,1,1,0
2024-12-09,S2412090014,EMR,PAD,2024-12-09T22:03:00,2024-12-09T22:06:00,3.0,0,1,1,0
2024-12-09,S2412090015,GWR,NWI,2024-12-09T06:18:00,2024-12-09T06:22:00,4.0,0,0,1,0
2024-12-09,S2412090016,CTL,LIV,2024-12-09T14:53:00,2024-12-09T14:53:00,0.0,1,1,1,0
2024-12-09,S2412090017,TPE,BRS,2024-12-09T08:38:00,2024-12-09T08:41:00,3.0,0,1,1,0
2024-12-09,S2412090018,TLK,NWI,2024-12-09T23:29:00,2024-12-09T23:29:00,0.0,1,1,1,0
2024-12-09,S2412090019,NTH,BRS,2024-12-09T20:07:00,2024-12-09T20:07:00,0.0,1,1,1,0
2024-12-09,S2412090020,GWR,BTN,2024-12-09T19:56:00,2024-12-09T20:03:00,7.0,0,0,0,0
2024-12-09,S2412090021,AVT,OXF,2024-12-09T14:41:00,2024-12-09T14:44:00,3.0,0,1,1,0
2024-12-09,S2412090022,TLK,PMH,2024-12-09T19:26:00,2024-12-09T19:26:00,0.0,1,1,1,0
2024-12-09,S2412090023,AVT,SHE,2024-12-09T17:28:00,2024-12-09T17:30:00,2.0,0,1,1,0
2024-12-09,S2412090024,CTL,CDF,2024-12-09T16:06:00,2024-12-09T16:13:00,7.0,0,0,0,0
2024-12-09,S2412090025,CTL,SHE,2024-12-09T05:37:00,2024-12-09T05:37:00,0.0,1,1,1,0
2024-12-09,S2412090026,GWR,BNM,2024-12-09T21:41:00,2024-12-09T21:45:00,4.0,0,0,1,0
2024-12-09,S2412090027,LNER,BTN,2024-12-09T11:08:00,2024-12-09T11:08:00,0.0,1,1,1,0
2024-12-09,S2412090028,NTH,BNM,2024-12-09T06:55:00,2024-12-09T06:55:00,0.0,1,1,1,0
2024-12-09,S2412090029,TPE,OXF,2024-12-09T20:14:00,2024-12-09T20:14:00,0.0,1,1,1,0
2024-12-09,S2412090030,EMR,MAN,2024-12-09T14:51:00,2024-12-09T14:52:00,1.0,0,1,1,0
2024-12-09,S2412090031,AVT,ABW,2024-12-09T09:38:00,2024-12-09T09:42:00,4.0,0,0,1,0
2024-12-09,S2412090032,NTH,RDG,2024-12-09T18:28:00,2024-12-09T18:30:00,2.0,0,1,1,0
2024-12-09,S2412090033,AVT,MAN,2024-12-09T14:38:00,2024-12-09T14:38:00,0.0,1,1,1,0
2024-12-09,S2412090034,AVT,EDB,2024-12-09T16:46:00,2024-12-09T17:05:00,19.0,0,0,0,0
2024-12-09,S2412090035,LNER,ABW,2024-12-09T14:37:00,2024-12-09T14:37:00,0.0,1,1,1,0
2024-12-09,S2412090036,NTH,NWI,2024-12-09T05:05:00,2024-12-09T05:05:00,0.0,1,1,1,0
2024-12-09,S2412090037,LNER,BRS,2024-12-09T06:45:00,2024-12-09T06:45:00,0.0,1,1,1,0
2024-12-09,S2412090038,CTL,NOT,2024-12-09T10:21:00,2024-12-09T10:23:00,2.0,0,1,1,0
2024-12-09,S2412090039,GWR,EUS,2024-12-09T10:46:00,2024-12-09T10:56:00,10.0,0,0,0,0
2024-12-09,S2412090040,GWR,INV,2024-12-09T11:31:00,2024-12-09T11:31:00,0.0,1,1,1,0
2024-12-09,S2412090041,TLK,INV,2024-12-09T21:49:00,2024-12-09T21:52:00,3.0,0,1,1,0
2024-12-09,S2412090042,AVT,GLC,2024-12-09T19:33:00,2024-12-09T19:35:00,2.0,0,1,1,0
2024-12-09,S2412090043,TLK,BNM,2024-12-09T17:30:00,2024-12-09T17:32:00,2.0,0,1,1,0
2024-12-09,S2412090044,LNER,BTN,2024-12-09T06:32:00,2024-12-09T06:32:00,0.0,1,1,1,0
2024-12-09,S2412090045,LNER,BNM,2024-12-09T20:14:00,2024-12-09T20:14:00,0.0,1,1,1,0
2024-12-09,S2412090046,CTL,PMH,2024-12-09T15:06:00,2024-12-09T15:08:00,2.0,0,1,1,0
2024-12-09,S2412090047,CTL,CAM,2024-12-09T17:39:00,2024-12-09T17:48:00,9.0,0,0,0,0
2024-12-09,S2412090048,CTL,NWI,2024-12-09T20:16:00,2024-12-09T20:19:00,3.0,0,1,1,0
2024-12-09,S2412090049,NTH,OXF,2024-12-09T21:30:00,2024-12-09T21:30:00,0.0,1,1,1,0
2024-12-09,S2412090050,NTH,LDS,2024-12-09T15:12:00,2024-12-09T15:14:00,2.0,0,1,1,0
2024-12-09,S2412090051,CTL,CAM,2024-12-09T08:59:00,2024-12-09T09:03:00,4.0,0,0,1,0
2024-12-09,S2412090052,TPE,CAM,2024-12-09T17:46:00,2024-12-09T17:48:00,2.0,0,1,1,0
2024-12-09,S2412090053,TLK,ABW,2024-12-09T22:51:00,2024-12-09T22:51:00,0.0,1,1,1,0
2024-12-09,S2412090054,GWR,YRK,2024-12-09T20:41:00,2024-12-09T20:44:00,3.0,0,1,1,0
2024-12-09,S2412090055,TPE,ABW,2024-12-09T08:27:00,2024-12-09T08:29:00,2.0,0,1,1,0
2024-12-09,S2412090056,EMR,PAD,2024-12-09T11:46:00,2024-12-09T11:48:00,2.0,0,1,1,0
2024-12-09,S2412090057,NTH,INV,2024-12-09T14:59:00,2024-12-09T14:59:00,0.0,1,1,1,0
2024-12-09,S2412090058,CTL,NOT,2024-12-09T06:27:00,,,0,0,0,1
2024-12-09,S2412090059,TPE,RDG,2024-12-09T12:49:00,2024-12-09T12:52:00,3.0,0,1,1,0
2024-12-10,S2412100000,CTL,EUS,2024-12-10T06:15:00,2024-12-10T06:15:00,0.0,1,1,1,0
2024-12-10,S2412100001,AVT,BTN,2024-12-10T05:05:00,2024-12-10T05:10:00,5.0,0,0,1,0
2024-12-10,S2412100002,TPE,GLC,2024-12-10T13:23:00,2024-12-10T13:25:00,2.0,0,1,1,0
2024-12-10,S2412100003,AVT,KGX,2024-12-10T22:31:00,2024-12-10T22:31:00,0.0,1,1,1,0
2024-12-10,S2412100004,EMR,BTN,2024-12-10T11:20:00,2024-12-10T11:24:00,4.0,0,0,1,0
2024-12-10,S2412100005,GWR,MAN,2024-12-10T23:48:00,2024-12-10T23:48:00,0.0,1,1,1,0
2024-12-10,S2412100006,TLK,SOU,2024-12-10T17:47:00,2024-12-10T17:52:00,5.0,0,0,1,0
2024-12-10,S2412100007,EMR,LDS,2024-12-10T20:40:00,2024-12-10T20:56:00,16.0,0,0,0,0
2024-12-10,S2412100008,TLK,SOU,2024-12-10T16:16:00,2024-12-10T16:16:00,0.0,1,1,1,0
2024-12-10,S2412100009,NTH,LDS,2024-12-10T17:28:00,2024-12-10T17:32:00,4.0,0,0,1,0
2024-12-10,S2412100010,TLK,OXF,2024-12-10T08:32:00,2024-12-10T08:35:00,3.0,0,1,1,0
2024-12-10,S2412100011,GWR,LIV,2024-12-10T19:23:00,2024-12-10T19:23:00,0.0,1,1,1,0
2024-12-10,S2412100012,LNER,BTN,2024-12-10T20:19:00,2024-12-10T20:21:00,2.0,0,1,1,0
2024-12-10,S2412100013,TLK,RDG,2024-12-10T21:44:00,2024-12-10T21:44:00,0.0,1,1,1,0
2024-12-10,S2412100014,EMR,OXF,2024-12-10T18:12:00,2024-12-10T18:14:00,2.0,0,1,1,0
2024-12-10,S2412100015,LNER,BRS,2024-12-10T10:35:00,2024-12-10T10:36:00,1.0,0,1,1,0
2024-12-10,S2412100016,AVT,RDG,2024-12-10T07:05:00,2024-12-10T07:07:00,2.0,0,1,1,0
2024-12-10,S2412100017,TPE,NCL,2024-12-10T18:15:00,2024-12-10T18:19:00,4.0,0,0,1,0
2024-12-10,S2412100018,AVT,RDG,2024-12-10T21:22:00,2024-12-10T21:25:00,3.0,0,1,1,0
2024-12-10,S2412100019,LNER,NCL,2024-12-10T12:06:00,2024-12-10T12:09:00,3.0,0,1,1,0
2024-12-10,S2412100020,AVT,CDF,2024-12-10T20:19:00,2024-12-10T20:20:00,1.0,0,1,1,0
2024-12-10,S2412100021,CTL,PAD,2024-12-10T05:42:00,2024-12-10T05:48:00,6.0,0,0,0,0
2024-12-10,S2412100022,EMR,NWI,2024-12-10T21:30:00,2024-12-10T21:33:00,3.0,0,1,1,0
2024-12-10,S2412100023,EMR,EDB,2024-12-10T15:14:00,2024-12-10T15:14:00,0.0,1,1,1,0
2024-12-10,S2412100024,AVT,PMH,2024-12-10T10:45:00,2024-12-10T10:45:00,0.0,1,1,1,0
2024-12-10,S2412100025,GWR,LDS,2024-12-10T08:58:00,2024-12-10T09:04:00,6.0,0,0,0,0
2024-12-10,S2412100026,AVT,DHM,2024-12-10T16:37:00,2024-12-10T16:41:00,4.0,0,0,1,0
2024-12-10,S2412100027,LNER,KGX,2024-12-10T15:29:00,2024-12-10T15:29:00,0.0,1,1,1,0
2024-12-10,S2412100028,EMR,OXF,2024-12-10T22:18:00,2024-12-10T22:18:00,0.0,1,1,1,0
2024-12-10,S2412100029,GWR,NOT,2024-12-10T18:47:00,2024-12-10T18:49:00,2.0,0,1,1,0
2024-12-10,S2412100030,LNER,NWI,2024-12-10T23:51:00,2024-12-10T23:51:00,0.0,1,1,1,0
2024-12-10,S2412100031,AVT,SHE,2024-12-10T07:31:00,2024-12-10T07:34:00,3.0,0,1,1,0
2024-12-10,S2412100032,LNER,SOU,2024-12-10T08:12:00,2024-12-10T08:14:00,2.0,0,1,1,0
2024-12-10,S2412100033,GWR,ABW,2024-12-10T06:48:00,2024-12-10T06:50:00,2.0,0,1,1,0
2024-12-10,S2412100034,NTH,BTN,2024-12-10T20:14:00,2024-12-10T20:22:00,8.0,0,0,0,0
2024-12-10,S2412100035,TLK,CDF,2024-12-10T20:09:00,2024-12-10T20:28:00,19.0,0,0,0,0
2024-12-10,S2412100036,LNER,BNM,2024-12-10T20:31:00,2024-12-10T20:31:00,0.0,1,1,1,0
2024-12-10,S2412100037,NTH,NOT,2024-12-10T10:42:00,2024-12-10T10:42:00,0.0,1,1,1,0
2024-12-10,S2412100038,CTL,NWI,2024-12-10T07:23:00,2024-12-10T07:25:00,2.0,0,1,1,0
2024-12-10,S2412100039,GWR,LIV,2024-12-10T20:10:00,2024-12-10T20:10:00,0.0,1,1,1,0
2024-12-10,S2412100040,TLK,INV,2024-12-10T11:54:00,2024-12-10T11:56:00,2.0,0,1,1,0
